item_id,museum,source_object_id,source_accession_number,title,title_original,description,culture,culture_original,period,period_original,object_type,object_type_original,material,material_original,technique,technique_original,provenance,classification,country,region,image_url,object_url,license,dataset_split,review_status,review_decision_original,review_reason,reviewer,review_date,source_branch,source_commit,source_file,enrichment_source_file,metadata_recovery_source,metadata_recovery_version,adapter_name,adapter_version,processing_timestamp,image_local_path,image_sha256,image_phash
MET:307975,MET,307975,,Túnica textil,Tunic with Confronting Catfish,,Nasca-Wari,Nasca-Wari,800–850 CE,800–850 CE,tunica,tunica,fibra de camélido,"Camelid hair, tapestry-weave",tapiz; tejido,tapiz; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DT829.jpg,https://www.metmuseum.org/art/collection/search/307975,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,"superficie amplia o composición visual útil detectada: ['tunic', 'tapestry']",,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:307991,MET,307991,,Túnica textil,Tunic fragment,,Wari,Wari,650–1000 CE,650–1000 CE,tunica,tunica,algodón; fibra de camélido,"Camelid hair, cotton",tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/77991.jpg,https://www.metmuseum.org/art/collection/search/307991,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308015,MET,308015,,Panel textil,Tapestry Panel,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18635.jpg,https://www.metmuseum.org/art/collection/search/308015,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308016,MET,308016,,Fragmento textil,Fragment with Figures,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18620.jpg,https://www.metmuseum.org/art/collection/search/308016,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308017,MET,308017,,Fragmento textil,Embroidered Fragment,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18640.jpg,https://www.metmuseum.org/art/collection/search/308017,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308021,MET,308021,,Bolsa textil,Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18587_32.32.8.jpg,https://www.metmuseum.org/art/collection/search/308021,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308022,MET,308022,,Bolsa textil,Embroidered bag with fringe,,Nasca,Nasca,7th century,7th century,bolso_textil,bolso_textil,fibra de camélido,Camelid hair,bordado; tejido,bordado; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-26534-001.jpg,https://www.metmuseum.org/art/collection/search/308022,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308023,MET,308023,,Bolsa textil,Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18585_32.32.10.jpg,https://www.metmuseum.org/art/collection/search/308023,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308024,MET,308024,,Bolsa textil,Embroidered bag with fringe,,Nasca,Nasca,7th century,7th century,bolso_textil,bolso_textil,fibra de camélido,Camelid hair,bordado; tejido,bordado; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-26535-001.jpg,https://www.metmuseum.org/art/collection/search/308024,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308025,MET,308025,,Bolsa textil,Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18593.jpg,https://www.metmuseum.org/art/collection/search/308025,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308026,MET,308026,,Bolsa textil,Fringed Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18586_32.32.13.jpg,https://www.metmuseum.org/art/collection/search/308026,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308027,MET,308027,,Bolsa textil,Fringed Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18600.jpg,https://www.metmuseum.org/art/collection/search/308027,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308028,MET,308028,,Bolsa textil,Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18595.jpg,https://www.metmuseum.org/art/collection/search/308028,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308029,MET,308029,,Bolsa textil,Fringed Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18594.jpg,https://www.metmuseum.org/art/collection/search/308029,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308034,MET,308034,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18571.jpg,https://www.metmuseum.org/art/collection/search/308034,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308035,MET,308035,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18570.jpg,https://www.metmuseum.org/art/collection/search/308035,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308036,MET,308036,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/33.149.1-67-70-76.jpg,https://www.metmuseum.org/art/collection/search/308036,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308037,MET,308037,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,4th–2nd century BCE,4th–2nd century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18551.jpg,https://www.metmuseum.org/art/collection/search/308037,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308039,MET,308039,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18447.jpg,https://www.metmuseum.org/art/collection/search/308039,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308040,MET,308040,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18451.jpg,https://www.metmuseum.org/art/collection/search/308040,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308042,MET,308042,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,5th–3rd century BCE,5th–3rd century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/TP391.jpg,https://www.metmuseum.org/art/collection/search/308042,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308044,MET,308044,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,5th–4th century BCE,5th–4th century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18526.jpg,https://www.metmuseum.org/art/collection/search/308044,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308046,MET,308046,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18569.jpg,https://www.metmuseum.org/art/collection/search/308046,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308048,MET,308048,,Fragmento textil,Embroidered Fragment with Figures,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18558.jpg,https://www.metmuseum.org/art/collection/search/308048,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308053,MET,308053,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,5th–3rd century BCE,5th–3rd century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18553.jpg,https://www.metmuseum.org/art/collection/search/308053,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308056,MET,308056,,Fragmento textil,Embroidered Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18567.jpg,https://www.metmuseum.org/art/collection/search/308056,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308057,MET,308057,,Fragmento textil,Embroidered Fragment with Figures,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18568.jpg,https://www.metmuseum.org/art/collection/search/308057,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308058,MET,308058,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,4th–3rd century BCE,4th–3rd century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18549.jpg,https://www.metmuseum.org/art/collection/search/308058,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308060,MET,308060,,Fragmento textil,Embroidered Border Fragment,,Paracas,Paracas,5th–4th century BCE,5th–4th century BCE,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18547.jpg,https://www.metmuseum.org/art/collection/search/308060,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308068,MET,308068,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18539.jpg,https://www.metmuseum.org/art/collection/search/308068,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308070,MET,308070,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18537.jpg,https://www.metmuseum.org/art/collection/search/308070,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308072,MET,308072,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18535.jpg,https://www.metmuseum.org/art/collection/search/308072,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308076,MET,308076,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/33.149.41.jpg,https://www.metmuseum.org/art/collection/search/308076,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308077,MET,308077,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18450.jpg,https://www.metmuseum.org/art/collection/search/308077,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308078,MET,308078,,Fragmento textil,"Border fragment, figures with staves",,Paracas,Paracas,4th–3rd century BCE,4th–3rd century BCE,Fragment,Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-27315-001.jpg,https://www.metmuseum.org/art/collection/search/308078,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308079,MET,308079,,Panel textil,Tapestry Panel with Stars,,Inca,Inca,15th–16th century,15th–16th century,panel_textil,panel_textil,algodón; fibra de camélido,"Camelid hair, cotton",tapiz; tejido,tapiz; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18702_33.149.44.jpg,https://www.metmuseum.org/art/collection/search/308079,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,"superficie amplia o composición visual útil detectada: ['panel', 'tapestry']",,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308083,MET,308083,,Fragmento textil,Tapestry Fragment,,Inca (?),Inca (?),15th–16th century,15th–16th century,tapiz_textil,tapiz_textil,fibra de camélido,Camelid hair,tapiz; tejido,tapiz; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP101353.jpg,https://www.metmuseum.org/art/collection/search/308083,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tapestry'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308084,MET,308084,,Fragmento textil,Tapestry Border Fragment,,Peruvian,Peruvian,10th–14th century,10th–14th century,Border Fragment,Border Fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/97502.jpg,https://www.metmuseum.org/art/collection/search/308084,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:308098,MET,308098,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18454.jpg,https://www.metmuseum.org/art/collection/search/308098,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
